2000
63 331
2 14 18
1 31 -1000000000
188 169
2 4 179
2 134 148
2 118 147
2 43 57
2 24 83
1 92 752686574
2 159 164
2 51 134
2 76 179
1 163 752686574
1 54 752686574
2 113 179
2 120 140
2 114 176
1 129 752686574
1 45 752686574
1 43 752686574
1 71 752686574
1 67 752686574
2 8 88
2 43 142
1 31 752686574
1 15 752686574
1 76 752686574
2 98 119
2 11 36
2 93 184
1 47 752686574
2 120 123
1 157 752686574
1 12 752686574
2 122 131
2 120 124
1 138 752686574
1 134 752686574
2 122 127
1 152 752686574
2 72 89
1 37 752686574
1 17 752686574
1 16 752686574
2 103 128
1 78 752686574
2 83 112
1 181 752686574
1 75 752686574
2 65 154
2 42 103
1 29 752686574
2 49 58
2 54 183
1 140 752686574
1 169 752686574
1 74 752686574
2 28 186
1 79 752686574
1 169 752686574
2 12 20
1 147 752686574
1 107 752686574
2 39 40
1 5 752686574
1 25 752686574
1 23 752686574
2 52 71
1 47 752686574
2 13 105
1 72 752686574
1 85 752686574
2 56 79
1 101 752686574
2 104 140
2 99 147
2 55 82
2 153 156
1 120 752686574
2 160 169
2 172 182
2 26 80
1 113 752686574
1 69 752686574
1 20 752686574
1 64 752686574
1 16 752686574
2 9 31
1 72 752686574
2 99 174
2 58 160
2 14 79
2 90 182
2 82 154
2 57 112
2 35 79
2 143 153
2 8 122
2 41 72
2 78 145
2 78 117
2 0 83
1 186 752686574
2 66 114
2 71 94
2 0 50
1 64 752686574
1 81 752686574
1 102 752686574
1 20 752686574
2 41 51
2 15 97
2 0 79
2 3 114
1 185 752686574
2 136 149
2 88 180
1 27 752686574
2 43 54
1 87 752686574
2 69 180
2 18 162
2 16 174
2 90 152
2 85 154
1 136 752686574
2 46 48
2 48 144
2 121 126
1 83 752686574
2 20 180
1 22 752686574
2 131 132
2 56 115
2 124 180
1 174 752686574
1 92 752686574
1 180 752686574
2 140 170
2 34 141
1 86 752686574
2 176 187
2 66 117
1 87 752686574
1 46 752686574
2 40 100
1 150 752686574
1 8 752686574
1 74 752686574
2 156 174
1 12 752686574
2 59 119
2 5 163
2 77 179
1 0 752686574
1 5 752686574
2 137 182
1 180 752686574
2 58 72
2 61 105
2 102 123
2 135 160
1 87 752686574
2 139 177
2 27 85
1 102 752686574
1 177 752686574
1 115 752686574
1 129 752686574
2 108 112
2 52 117
1 76 752686574
196 50
2 2 191
1 95 -468576223
1 82 -468576223
1 194 -468576223
1 62 -468576223
2 10 30
2 34 71
2 47 102
1 8 -468576223
2 53 167
1 46 -468576223
2 29 117
2 149 190
2 129 172
1 10 -468576223
1 91 -468576223
2 72 135
2 109 191
1 4 -468576223
2 91 162
1 113 -468576223
1 131 -468576223
2 45 143
1 89 -468576223
1 138 -468576223
2 79 160
2 112 130
2 145 170
2 105 107
1 141 -468576223
1 25 -468576223
1 81 -468576223
1 123 -468576223
1 73 -468576223
2 42 51
2 6 153
1 147 -468576223
2 67 195
2 119 165
2 92 162
1 113 -468576223
2 150 173
2 9 92
2 110 192
2 42 121
2 43 165
1 149 -468576223
2 63 118
1 110 -468576223
1 2 -468576223
48 297
2 8 9
1 42 -3
2 29 32
1 33 -2
1 20 -5
2 25 32
2 27 38
2 15 27
1 11 5
2 20 33
2 4 33
1 33 -5
2 24 32
1 42 -2
1 28 2
2 22 26
2 21 41
2 14 36
1 22 -2
1 29 1
2 20 36
1 30 2
1 17 0
2 27 35
2 13 42
1 15 -1
1 21 3
1 6 2
2 36 39
2 21 44
1 38 -3
2 35 39
1 42 1
1 12 0
1 40 -5
2 37 45
1 33 -1
2 0 33
2 24 33
2 12 45
1 28 -4
2 40 43
2 5 42
2 6 20
2 36 41
1 8 0
1 36 4
2 9 46
2 16 43
2 9 43
1 24 2
2 27 40
2 1 14
2 12 14
2 21 45
1 10 -4
2 20 46
1 37 4
2 0 41
2 34 39
1 43 1
1 30 -4
2 26 40
2 6 15
1 44 -1
2 16 25
1 10 3
2 28 31
1 28 -3
2 8 15
1 36 -5
2 0 36
1 32 0
1 9 -1
1 2 -1
2 9 40
1 46 0
2 42 44
1 39 1
2 20 23
2 9 27
1 42 -3
1 15 -4
1 34 -5
1 9 1
2 4 43
2 17 41
2 14 46
1 16 0
2 17 30
2 1 16
1 43 1
2 40 47
1 17 -5
2 29 44
2 21 27
2 18 41
1 45 -4
1 1 2
2 19 39
2 3 4
1 25 4
2 5 20
2 19 30
1 14 -4
2 37 41
1 26 2
2 28 37
1 35 -1
1 24 1
2 12 41
1 1 -2
1 7 4
1 4 -5
2 20 31
1 23 1
2 2 28
1 12 -5
2 16 41
1 28 -3
2 25 39
2 25 46
1 12 -3
2 5 34
2 2 16
2 25 40
1 28 3
2 16 27
1 26 -4
1 41 0
1 33 -4
2 19 32
2 2 3
1 18 -3
2 28 31
1 2 -5
1 38 3
1 4 -5
1 42 0
1 3 0
1 46 -4
1 13 -5
2 2 11
2 12 41
1 3 -5
2 34 40
1 44 2
1 29 -1
1 24 -3
1 11 5
1 18 3
2 5 41
2 16 31
2 2 31
2 19 28
2 8 43
2 3 38
1 5 0
2 3 41
1 41 -2
2 3 13
2 1 19
1 34 -5
1 3 2
1 24 3
2 20 24
1 31 2
2 42 44
1 46 3
2 13 17
2 41 45
1 0 -4
1 28 5
1 14 0
1 10 1
1 16 -1
2 26 41
1 33 -3
1 28 -3
1 13 4
1 37 -2
2 30 35
2 42 43
1 16 1
2 14 19
1 24 4
1 28 -1
2 33 38
1 28 5
2 8 14
1 12 -1
2 20 44
1 15 1
2 38 44
1 15 3
2 33 38
1 12 -1
1 38 -3
1 33 -2
2 2 21
2 0 28
1 39 -2
1 8 1
2 2 42
1 23 2
2 15 38
1 24 3
2 6 31
2 6 45
1 32 -1
1 40 1
1 39 0
2 0 14
1 33 4
1 26 -3
1 1 -5
2 6 39
1 14 4
1 11 1
2 0 34
1 25 2
1 2 0
1 43 4
1 31 -2
1 24 3
2 13 19
2 13 18
1 10 2
1 5 -2
2 10 44
2 20 33
1 7 5
1 41 -3
1 45 2
1 28 -3
1 2 2
2 7 34
1 15 0
1 30 -1
2 19 26
1 46 1
1 34 5
2 8 43
2 23 47
2 14 26
1 46 5
2 32 46
2 35 39
1 20 0
1 40 1
2 0 44
1 36 -3
2 17 42
1 38 -1
1 43 4
1 0 5
2 2 37
1 43 -5
1 7 0
2 6 18
2 30 33
1 33 -5
2 14 32
1 12 -4
1 17 2
2 31 34
1 33 3
2 21 38
1 13 5
1 25 1
2 5 36
1 28 4
1 16 1
2 0 3
1 23 -4
1 4 5
2 16 17
2 31 44
2 0 6
1 8 -5
2 13 44
1 47 -4
2 3 39
2 6 31
2 6 22
1 34 0
2 15 36
1 4 1
1 33 0
1 38 -3
1 30 -5
1 38 1
2 17 47
2 29 44
1 2 1
1 47 -5
1 15 4
18 14
1 10 926211108
2 12 16
1 14 499892293
2 0 9
2 2 5
1 1 32655156
1 16 496074961
2 9 17
1 11 -702422486
2 11 17
1 11 426041204
2 0 7
2 4 14
2 1 12
166 203
2 8 98
2 78 131
2 77 114
1 131 -2
1 141 2
1 133 5
2 37 129
1 66 -3
2 135 144
1 74 2
2 20 162
2 26 31
2 51 110
2 140 153
2 11 48
2 24 105
2 22 116
2 75 107
2 72 141
2 148 158
2 65 136
2 21 85
2 47 94
1 91 3
2 34 79
1 71 4
2 49 117
1 110 3
2 12 36
2 43 111
1 3 4
2 113 159
1 112 4
2 68 72
1 108 -2
2 45 141
1 121 -4
1 130 3
2 28 110
2 13 31
1 126 -2
1 30 5
1 153 3
2 69 163
2 3 58
1 53 -5
2 29 93
1 59 0
1 85 3
2 39 106
1 140 0
1 144 0
1 107 2
2 34 38
2 23 26
2 83 151
1 164 2
2 57 156
2 97 118
2 25 87
2 35 44
2 85 154
2 13 65
2 20 108
2 73 143
1 129 -3
1 29 1
2 0 3
1 8 -3
2 65 134
1 44 3
1 159 -1
1 68 4
1 155 3
2 60 103
2 11 35
1 112 -5
2 91 104
2 25 62
1 71 1
1 81 -1
1 84 4
1 111 -4
1 128 1
1 143 3
2 49 56
2 19 49
2 49 69
2 71 149
1 31 -5
2 22 97
1 56 0
1 153 1
1 12 3
2 28 146
2 127 135
2 107 127
1 143 -1
1 42 -2
1 55 3
1 97 1
2 18 148
2 33 102
1 144 -4
1 96 5
2 137 137
2 75 90
1 160 -4
2 57 103
1 51 -3
1 105 3
2 44 70
1 84 0
2 109 129
2 38 48
1 7 -1
2 38 45
2 37 137
2 126 152
2 100 156
2 19 101
1 26 0
1 149 -3
2 76 158
1 155 -1
2 150 158
1 162 4
1 87 0
2 7 117
2 98 110
1 61 -2
2 41 41
2 126 153
2 134 142
1 39 0
1 154 -2
1 102 -2
1 7 5
1 9 -3
2 31 122
1 13 -1
1 103 0
1 70 4
1 161 -3
2 31 152
2 1 110
1 94 -4
1 46 -4
2 46 58
1 162 2
2 85 153
1 137 0
1 65 -5
2 19 37
1 12 -4
1 155 3
2 75 122
2 0 17
1 114 5
2 6 99
2 99 109
2 5 105
2 21 142
2 52 153
2 23 122
1 66 -4
2 24 125
1 33 1
1 137 -1
2 18 44
2 58 125
2 71 88
1 56 4
1 154 -3
1 64 -5
1 57 2
1 11 -5
2 42 148
1 131 4
1 125 3
1 28 0
2 110 116
1 115 4
2 63 154
1 129 3
2 52 60
1 23 5
2 10 151
1 7 -1
1 15 1
1 101 3
1 79 0
2 102 118
1 21 1
2 11 95
2 23 86
2 29 151
1 42 -3
1 29 3
1 1 0
1 144 5
1 156 2
1 82 -1
102 90
1 69 -1000000000
2 15 18
2 26 86
1 49 1000000000
1 14 -1000000000
2 41 85
1 34 -1000000000
1 9 1000000000
1 38 1000000000
1 86 1000000000
1 61 -1000000000
1 19 -1000000000
1 53 1000000000
1 93 1000000000
1 72 1000000000
2 65 98
2 4 43
2 20 47
2 68 83
1 85 -1000000000
2 35 77
2 25 35
1 29 -1000000000
1 91 1000000000
1 2 1000000000
2 19 43
2 50 66
2 40 100
1 90 -1000000000
1 32 -1000000000
2 63 95
2 3 100
1 10 -1000000000
1 98 1000000000
1 12 1000000000
1 15 1000000000
2 7 62
2 37 75
1 58 1000000000
1 21 1000000000
1 84 -1000000000
1 98 1000000000
1 57 1000000000
2 18 36
2 60 92
2 17 36
2 63 78
2 13 26
2 52 85
2 8 54
2 16 54
2 61 89
1 71 1000000000
2 19 58
1 1 1000000000
2 58 64
2 2 72
1 40 -1000000000
1 48 1000000000
1 97 -1000000000
2 14 19
1 58 -1000000000
1 40 -1000000000
1 19 1000000000
2 22 25
1 8 1000000000
1 89 -1000000000
1 28 -1000000000
2 8 49
1 47 1000000000
1 99 1000000000
1 59 1000000000
2 28 58
1 37 -1000000000
2 1 19
2 30 72
2 37 86
2 36 38
2 56 74
2 16 40
1 62 1000000000
1 93 -1000000000
2 22 93
2 9 61
2 4 73
1 51 -1000000000
2 1 28
1 71 1000000000
2 70 78
2 29 36
177 135
2 11 104
2 30 37
2 92 108
1 85 1000000000
2 51 121
2 73 126
2 51 156
2 49 113
1 14 1000000000
1 83 -1000000000
2 28 164
1 99 -1000000000
2 62 81
2 51 88
1 17 1000000000
2 60 126
1 131 -1000000000
1 52 -1000000000
1 24 -1000000000
2 105 148
2 29 160
2 9 17
2 74 112
2 47 141
1 107 -1000000000
2 59 79
1 2 -1000000000
1 39 1000000000
2 23 105
1 147 1000000000
1 140 -1000000000
2 99 108
1 150 -1000000000
1 7 1000000000
1 159 -1000000000
1 120 -1000000000
2 73 172
2 24 118
1 32 1000000000
1 141 1000000000
2 149 164
1 89 1000000000
2 94 137
1 160 -1000000000
2 125 131
2 36 93
2 0 86
1 91 1000000000
1 58 -1000000000
2 136 166
2 1 99
1 107 -1000000000
1 6 1000000000
2 66 82
1 91 -1000000000
2 41 97
2 161 166
1 50 -1000000000
1 101 1000000000
1 51 -1000000000
1 80 1000000000
1 141 -1000000000
1 173 -1000000000
1 75 1000000000
1 78 -1000000000
2 100 126
2 116 170
2 141 166
2 106 161
2 43 138
2 75 76
2 36 132
2 14 41
2 81 103
1 8 -1000000000
2 27 105
1 59 -1000000000
1 59 1000000000
2 68 141
2 131 157
1 122 1000000000
2 61 171
1 138 -1000000000
1 64 1000000000
2 16 59
1 124 -1000000000
2 101 171
2 72 158
1 70 -1000000000
1 94 1000000000
1 63 1000000000
2 35 175
2 77 168
1 52 -1000000000
1 154 -1000000000
2 0 20
2 61 133
2 124 145
1 21 -1000000000
1 7 -1000000000
2 71 121
2 4 159
2 107 160
2 86 110
2 20 42
2 41 43
1 117 1000000000
2 67 157
2 89 120
1 1 -1000000000
1 124 1000000000
1 50 -1000000000
2 43 97
2 122 174
2 55 125
1 61 -1000000000
2 13 35
1 114 1000000000
1 44 1000000000
1 154 -1000000000
1 108 -1000000000
2 90 158
1 43 -1000000000
2 69 79
1 12 1000000000
2 38 40
1 64 1000000000
1 70 1000000000
1 39 -1000000000
2 57 91
1 135 1000000000
2 43 140
1 66 -1000000000
1 81 1000000000
1 113 1000000000
121 390
2 73 77
1 24 744058671
2 12 41
1 23 744058671
2 59 65
2 60 86
2 22 30
1 50 744058671
1 75 744058671
2 41 85
2 19 32
1 4 744058671
1 16 744058671
1 8 744058671
1 74 744058671
2 33 41
2 43 54
2 39 55
1 45 744058671
2 20 66
2 18 23
2 56 120
2 49 73
2 65 118
1 29 744058671
1 109 744058671
2 44 60
2 45 58
1 82 744058671
2 15 52
1 90 744058671
1 26 744058671
2 28 46
2 23 87
2 33 61
1 11 744058671
1 100 744058671
1 119 744058671
2 2 94
2 41 64
1 49 744058671
1 54 744058671
1 66 744058671
2 27 29
1 117 744058671
2 39 119
2 37 48
2 73 109
2 90 108
1 7 744058671
2 53 101
2 18 97
2 4 49
2 57 68
1 5 744058671
1 109 744058671
2 21 76
2 75 100
1 37 744058671
1 118 744058671
2 9 109
2 27 100
2 13 93
1 110 744058671
2 67 79
2 6 13
1 73 744058671
1 91 744058671
1 21 744058671
1 120 744058671
1 103 744058671
2 21 42
2 32 66
2 53 116
2 37 86
2 21 27
1 96 744058671
1 14 744058671
2 81 93
2 10 107
2 0 103
2 97 103
2 42 83
2 4 102
2 42 50
1 11 744058671
2 4 54
1 24 744058671
1 104 744058671
2 12 118
2 46 106
2 92 94
1 111 744058671
1 31 744058671
1 25 744058671
1 107 744058671
2 51 109
2 8 117
2 27 79
2 89 119
1 19 744058671
2 56 65
2 103 108
2 66 77
2 37 103
2 73 86
1 10 744058671
2 45 81
1 57 744058671
1 79 744058671
1 23 744058671
1 101 744058671
1 22 744058671
1 93 744058671
1 109 744058671
2 30 102
2 111 118
1 88 744058671
2 60 90
2 11 82
1 3 744058671
1 54 744058671
1 112 744058671
2 0 65
1 104 744058671
2 83 111
2 9 73
2 18 66
1 72 744058671
2 0 114
2 34 98
1 24 744058671
2 21 41
2 42 99
2 93 103
1 63 744058671
1 0 744058671
2 18 53
2 13 92
1 46 744058671
2 37 112
1 120 744058671
1 89 744058671
1 29 744058671
1 51 744058671
1 5 744058671
2 52 76
2 12 106
2 18 120
1 95 744058671
1 13 744058671
2 73 103
2 48 100
2 29 113
2 58 113
2 19 82
2 33 74
1 86 744058671
1 70 744058671
1 115 744058671
1 102 744058671
1 64 744058671
1 112 744058671
1 94 744058671
2 67 88
1 11 744058671
1 18 744058671
2 30 102
2 9 93
2 19 79
2 1 78
1 46 744058671
1 71 744058671
1 114 744058671
1 19 744058671
1 47 744058671
2 57 114
1 84 744058671
2 31 77
2 49 85
2 3 110
2 92 117
1 92 744058671
1 66 744058671
1 8 744058671
2 55 92
1 101 744058671
2 28 42
2 32 112
1 89 744058671
1 119 744058671
2 45 80
1 72 744058671
1 48 744058671
1 24 744058671
2 17 98
1 60 744058671
1 96 744058671
1 0 744058671
2 64 77
2 73 90
2 15 84
2 13 32
2 57 117
1 99 744058671
2 3 99
1 24 744058671
1 110 744058671
1 70 744058671
2 4 104
1 66 744058671
1 70 744058671
1 13 744058671
1 110 744058671
2 23 59
2 77 96
2 31 83
1 24 744058671
1 35 744058671
2 9 24
1 78 744058671
2 3 72
2 4 13
2 31 92
2 26 40
1 20 744058671
1 86 744058671
1 59 744058671
2 20 76
2 53 94
2 56 97
2 8 72
1 94 744058671
1 53 744058671
1 108 744058671
2 51 110
2 7 102
1 93 744058671
1 100 744058671
1 50 744058671
1 56 744058671
1 32 744058671
1 108 744058671
1 94 744058671
1 45 744058671
1 57 744058671
2 15 90
1 106 744058671
2 12 58
1 19 744058671
2 37 84
1 59 744058671
2 5 64
1 46 744058671
1 59 744058671
1 46 744058671
2 59 91
1 19 744058671
1 66 744058671
1 25 744058671
2 73 76
2 32 107
1 49 744058671
1 76 744058671
1 58 744058671
2 76 96
1 2 744058671
2 8 46
1 117 744058671
1 78 744058671
2 3 52
1 44 744058671
2 0 37
2 40 112
1 99 744058671
2 35 41
1 109 744058671
1 6 744058671
1 112 744058671
2 18 76
1 81 744058671
2 18 94
2 84 111
1 100 744058671
1 31 744058671
2 77 91
2 74 107
2 43 89
1 112 744058671
1 20 744058671
1 102 744058671
2 6 15
2 0 43
2 47 115
1 87 744058671
1 6 744058671
1 27 744058671
2 29 91
2 74 97
1 28 744058671
1 24 744058671
2 66 103
2 4 102
2 77 92
1 76 744058671
1 38 744058671
1 36 744058671
2 35 108
1 54 744058671
2 82 103
2 16 35
1 64 744058671
2 23 84
1 37 744058671
1 29 744058671
2 27 65
2 84 92
1 56 744058671
2 15 44
2 33 96
1 91 744058671
1 61 744058671
2 38 66
1 69 744058671
1 34 744058671
2 24 104
1 16 744058671
1 54 744058671
1 81 744058671
2 5 67
1 19 744058671
2 2 74
2 16 84
2 27 87
1 61 744058671
1 20 744058671
2 17 28
1 97 744058671
2 55 66
2 30 109
1 9 744058671
1 45 744058671
1 30 744058671
1 60 744058671
2 74 90
1 97 744058671
2 33 78
1 57 744058671
2 2 59
1 20 744058671
2 59 118
2 2 16
1 81 744058671
1 36 744058671
2 27 120
2 49 72
2 67 106
2 31 51
1 30 744058671
1 64 744058671
1 40 744058671
1 53 744058671
2 27 48
1 13 744058671
1 20 744058671
1 56 744058671
1 67 744058671
2 43 51
1 56 744058671
2 18 70
2 49 91
2 55 73
2 5 62
2 65 111
2 27 35
1 18 744058671
2 19 73
2 2 71
2 25 119
1 96 744058671
2 92 119
2 3 9
2 57 81
2 39 114
1 52 744058671
1 111 744058671
1 94 744058671
2 51 52
2 12 63
2 56 67
123 189
1 95 441134064
2 66 117
1 31 441134064
1 48 441134064
1 62 441134064
2 36 73
2 11 104
1 34 441134064
1 43 441134064
1 76 441134064
2 30 102
1 72 441134064
2 56 73
2 3 39
2 7 74
1 115 441134064
2 30 119
2 82 99
2 95 115
1 111 441134064
2 92 120
1 25 441134064
1 0 441134064
2 52 76
2 82 101
1 68 441134064
2 38 77
2 15 46
2 62 88
1 102 441134064
2 18 46
1 104 441134064
2 2 7
1 15 441134064
2 14 56
1 88 441134064
2 16 59
2 9 44
2 55 57
2 32 90
2 97 102
2 34 98
2 3 89
2 37 52
2 39 53
2 17 99
2 8 18
2 33 63
1 48 441134064
1 81 441134064
2 21 71
1 62 441134064
1 49 441134064
1 55 441134064
1 87 441134064
1 85 441134064
2 31 72
2 0 15
2 31 90
2 52 105
2 35 98
1 10 441134064
2 25 61
2 2 14
2 49 58
2 49 55
1 65 441134064
2 80 111
1 111 441134064
2 22 52
2 6 34
1 96 441134064
1 104 441134064
2 20 56
1 3 441134064
1 30 441134064
1 35 441134064
1 57 441134064
2 70 81
1 30 441134064
1 14 441134064
2 46 51
2 65 109
2 64 108
2 42 85
1 82 441134064
2 42 120
1 7 441134064
1 8 441134064
2 16 66
1 99 441134064
2 74 103
1 55 441134064
1 122 441134064
1 56 441134064
1 44 441134064
2 8 45
2 49 56
2 42 65
1 58 441134064
2 13 67
2 34 121
2 10 44
1 27 441134064
1 12 441134064
2 64 92
1 98 441134064
1 36 441134064
2 5 89
1 55 441134064
1 107 441134064
2 3 60
2 72 116
1 91 441134064
2 0 55
2 1 77
1 38 441134064
1 56 441134064
2 26 78
1 79 441134064
1 105 441134064
2 85 99
1 34 441134064
1 81 441134064
1 73 441134064
2 9 61
2 4 16
2 20 67
2 97 100
1 80 441134064
2 8 104
2 90 110
2 49 93
2 1 105
2 5 19
2 7 36
1 29 441134064
2 42 101
1 26 441134064
1 19 441134064
2 53 104
2 49 54
2 50 53
2 25 59
1 38 441134064
1 14 441134064
1 63 441134064
2 21 60
2 28 64
1 18 441134064
1 78 441134064
2 97 122
1 108 441134064
1 54 441134064
2 28 96
2 6 103
2 0 60
1 44 441134064
2 5 17
2 104 113
1 111 441134064
1 85 441134064
1 57 441134064
2 33 100
1 98 441134064
2 16 85
2 6 98
2 8 104
1 104 441134064
1 26 441134064
2 4 71
1 104 441134064
1 0 441134064
1 120 441134064
2 63 68
1 102 441134064
1 83 441134064
1 64 441134064
1 80 441134064
1 56 441134064
2 38 70
2 79 103
1 56 441134064
1 57 441134064
2 50 117
2 59 96
2 0 96
1 23 441134064
1 74 441134064
14 27
2 0 7
1 1 196667348
2 4 11
1 4 519491215
2 1 9
2 10 11
2 4 9
1 8 -683371752
1 6 -918132929
1 1 -599381937
1 4 440107265
1 4 -526356668
2 4 4
1 10 230818230
1 4 649473423
2 5 9
2 12 13
1 1 290096856
2 11 13
2 9 11
1 11 -364904640
2 1 11
2 7 11
1 11 -456288662
1 1 759710465
1 1 477991440
2 0 12
170 143
2 96 127
2 34 156
2 87 137
1 161 4
1 117 2
2 22 132
2 44 163
2 16 159
1 163 -2
2 20 121
2 48 151
1 91 -3
1 68 4
1 44 2
2 34 93
2 81 145
2 55 131
1 123 5
1 69 5
2 64 80
2 40 144
1 36 -4
2 57 154
1 31 -5
2 27 58
2 60 164
1 8 -3
2 59 82
1 56 2
2 20 139
2 72 108
1 132 -2
2 86 150
1 6 0
2 24 119
2 23 134
1 87 2
2 32 100
1 30 -5
1 132 4
2 39 115
2 88 104
2 11 59
2 14 80
1 47 5
2 69 161
1 36 -5
2 34 147
1 98 -4
1 23 2
2 24 139
1 143 1
1 99 -4
2 58 161
1 6 -5
2 115 123
2 50 88
2 67 166
2 49 117
2 34 77
1 47 -1
2 9 154
2 5 39
2 9 106
1 167 -5
2 47 83
1 23 -1
2 87 117
2 44 94
2 79 95
2 4 100
2 2 8
1 34 -4
1 52 0
2 71 88
2 16 75
2 32 155
2 59 143
1 63 3
1 62 -2
2 5 85
1 101 -4
2 92 127
2 76 116
1 157 3
1 82 0
2 27 67
1 53 -4
2 31 36
2 23 139
2 29 48
1 34 5
1 159 -4
1 134 -2
1 86 -3
2 54 83
1 84 0
1 140 -2
2 18 158
2 9 113
1 3 -5
2 148 163
1 123 1
2 0 7
1 48 -2
2 16 48
1 32 -4
1 168 -4
1 114 3
2 77 99
2 72 103
1 39 -3
1 124 0
1 59 -2
1 126 -2
1 103 -1
1 114 -2
2 8 48
2 29 65
1 19 -4
2 115 122
2 10 92
2 21 116
2 147 159
2 45 82
1 132 3
2 4 35
1 106 -5
1 16 -1
2 34 160
1 68 4
2 52 85
1 22 0
1 37 1
1 46 -2
2 4 12
1 127 5
1 114 2
1 58 2
2 8 76
1 115 1
2 87 164
1 78 4
15 132
2 11 14
2 1 3
1 9 816973823
1 7 -867745378
1 3 -700716
2 4 9
1 9 -752144451
1 9 -730808716
2 6 9
1 10 688861325
2 0 9
1 0 -345096179
2 6 8
2 7 10
2 8 9
1 2 758410365
1 11 417644905
1 1 271445219
2 3 4
1 10 919877033
1 9 832139835
1 4 54579358
1 10 -538477460
2 7 12
1 11 -715000029
2 2 4
1 10 305227243
1 14 789022694
2 0 1
2 10 10
1 4 -643513076
1 3 -284645391
1 9 -843265817
2 8 9
2 1 6
1 7 -525308163
1 1 -71311210
1 6 -956813316
2 11 12
2 3 12
1 3 768405095
1 5 507763311
2 5 7
1 11 211595633
1 4 60087962
2 8 14
2 3 9
2 0 2
2 2 6
1 1 922429726
1 2 683279206
1 11 695353614
2 2 13
1 7 -889610998
2 2 4
1 5 -399818887
2 3 3
2 3 9
1 12 -641029790
1 2 -325791857
2 1 11
1 12 511287084
2 7 12
2 8 8
2 5 9
2 7 9
1 12 -333165852
1 0 -554720535
2 3 3
1 10 -825576701
2 9 14
2 2 4
1 0 -251695475
1 7 417459257
1 5 259672227
2 4 8
1 4 -520102049
1 7 965267906
1 6 793547304
2 2 6
2 9 12
1 9 -84816701
1 12 964629966
2 11 12
2 9 10
1 13 -293188796
2 12 14
2 1 2
2 6 10
2 11 12
1 11 522033989
2 8 13
1 13 -368002678
1 0 713769009
1 11 -348156703
1 13 498834231
2 1 5
1 3 655308773
2 3 13
1 12 -574610101
2 0 14
2 0 9
1 4 813607503
1 14 759571617
1 13 -67656739
1 14 -400187144
1 12 -654415011
1 2 456307416
1 5 799606015
2 10 10
2 4 13
2 4 10
1 8 -998684899
2 5 6
1 14 -884083584
1 12 457040579
1 6 -828532597
2 9 10
1 6 -412207854
1 9 576704313
2 5 13
2 0 3
2 6 14
1 6 -894570925
1 9 -922823668
1 5 847267168
1 4 987112693
2 0 12
1 9 -294340241
1 11 -235419083
1 7 720527007
2 2 8
49 181
2 9 19
2 5 24
1 5 -636405460
2 8 40
2 21 39
2 12 26
1 8 -636405460
2 17 25
1 7 -636405460
2 25 42
1 23 -636405460
2 12 24
2 10 20
2 1 41
2 16 48
1 45 -636405460
1 1 -636405460
1 4 -636405460
2 26 37
1 36 -636405460
2 41 41
1 47 -636405460
1 20 -636405460
2 7 24
1 35 -636405460
1 24 -636405460
2 29 38
1 17 -636405460
2 1 46
2 4 30
1 9 -636405460
2 1 8
2 23 31
1 1 -636405460
1 36 -636405460
1 8 -636405460
1 21 -636405460
2 39 45
1 5 -636405460
2 15 37
1 45 -636405460
1 39 -636405460
1 0 -636405460
1 9 -636405460
1 32 -636405460
1 11 -636405460
1 9 -636405460
2 16 30
1 47 -636405460
1 37 -636405460
1 15 -636405460
1 11 -636405460
2 28 40
2 30 33
1 47 -636405460
1 21 -636405460
2 19 28
1 18 -636405460
2 32 36
1 39 -636405460
2 24 29
1 41 -636405460
1 44 -636405460
1 25 -636405460
2 6 23
1 21 -636405460
2 23 43
1 31 -636405460
2 15 26
2 7 23
1 44 -636405460
1 46 -636405460
1 38 -636405460
2 3 41
2 2 16
2 17 29
1 42 -636405460
1 21 -636405460
1 22 -636405460
2 14 29
1 48 -636405460
1 12 -636405460
1 46 -636405460
2 23 31
2 25 37
2 8 15
2 5 28
2 31 42
2 14 30
1 9 -636405460
2 15 41
1 8 -636405460
2 34 47
1 1 -636405460
1 24 -636405460
2 9 43
1 30 -636405460
1 8 -636405460
1 22 -636405460
1 5 -636405460
1 26 -636405460
2 14 32
1 0 -636405460
2 28 34
1 40 -636405460
1 16 -636405460
1 25 -636405460
2 31 39
1 22 -636405460
2 11 20
2 11 21
1 26 -636405460
2 22 41
1 7 -636405460
1 22 -636405460
1 41 -636405460
1 21 -636405460
2 9 32
2 4 24
1 36 -636405460
2 0 3
2 17 46
1 5 -636405460
2 1 17
1 35 -636405460
2 16 32
2 25 32
2 16 27
1 46 -636405460
1 28 -636405460
1 4 -636405460
2 0 2
1 10 -636405460
1 33 -636405460
2 34 38
2 7 47
1 38 -636405460
1 8 -636405460
2 13 17
1 46 -636405460
2 4 7
1 10 -636405460
1 15 -636405460
2 26 40
1 43 -636405460
1 37 -636405460
2 4 44
2 5 48
1 34 -636405460
2 30 38
2 10 20
1 9 -636405460
1 33 -636405460
2 21 30
2 19 33
1 46 -636405460
1 30 -636405460
2 17 31
1 46 -636405460
2 34 40
1 18 -636405460
2 32 47
1 16 -636405460
2 20 20
1 32 -636405460
2 26 35
1 4 -636405460
1 2 -636405460
1 18 -636405460
2 7 33
2 41 46
2 3 28
2 6 37
1 4 -636405460
2 13 13
